CustomerID,Recency,Frequency,Monetary,RFM_Recency,RFM_Frequency,RFM_Monetary,RFM_Score
18298,3528,2,24.27,3,2,5,325
18712,3527,2,24.27,3,2,5,325
19097,3503,2,24.27,3,2,5,325
19091,3401,2,24.27,1,2,5,125
18742,3391,2,24.27,1,2,5,125
19088,3458,2,24.27,2,2,5,225
18734,3440,2,24.27,1,2,5,125
18714,3590,2,24.27,4,1,5,415
18733,3665,2,24.27,5,1,5,515
14145,3730,1,24.27,5,5,5,555
21581,3730,1,24.27,5,5,5,555
20391,3728,1,23.97,5,5,5,555
22055,3726,1,23.97,5,5,5,555
20537,3738,1,23.97,5,5,5,555
24483,3508,1,23.97,3,3,5,335
21467,3506,1,23.97,3,3,5,335
23263,3540,1,23.97,3,3,5,335
29189,3538,1,23.97,3,3,5,335
21338,3542,1,23.97,3,3,5,335
28944,3534,1,23.97,3,3,5,335
21687,3475,1,23.97,2,3,5,235
20536,3474,1,23.97,2,3,5,235
28779,3500,1,23.97,2,3,5,235
20534,3506,1,23.97,3,3,5,335
21772,3503,1,23.97,3,3,5,335
22047,3504,1,23.97,3,3,5,335
29320,3526,1,23.97,3,3,5,335
22024,3644,1,23.97,4,4,5,445
21304,3625,1,23.97,4,4,5,445
21495,3405,1,23.97,1,4,5,145
20491,3397,1,23.97,1,4,5,145
29282,3403,1,23.97,1,4,5,145
28946,3402,1,23.97,1,4,5,145
20738,3497,1,23.97,2,3,5,235
29123,3468,1,23.97,2,3,5,235
21592,3467,1,23.97,2,3,5,235
23519,3471,1,23.97,2,3,5,235
21319,3435,1,23.97,1,3,5,135
21398,3438,1,23.97,1,3,5,135
25019,3441,1,23.97,1,3,5,135
21290,3446,1,23.97,2,3,5,235
20493,3449,1,23.97,2,3,5,235
22021,3461,1,23.97,2,3,5,235
21902,3461,1,23.97,2,3,5,235
21477,3595,1,23.97,4,5,5,455
21451,3592,1,23.97,4,5,5,455
21463,3548,1,23.97,3,4,5,345
21799,3556,1,23.97,3,4,5,345
12604,3617,1,23.97,4,4,5,445
21770,3567,1,23.97,3,4,5,345
20698,3620,1,23.97,4,4,5,445
20733,3622,1,23.97,4,4,5,445
21776,3645,1,23.97,4,4,5,445
24276,3700,1,23.97,5,5,5,555
22068,3665,1,23.97,5,5,5,555
21307,3678,1,23.97,5,5,5,555
29304,3675,1,23.97,5,5,5,555
26894,3678,1,23.78,5,5,5,555
27479,3680,1,23.78,5,5,5,555
27477,3586,1,23.78,4,5,5,455
20454,3586,1,23.78,4,5,5,455
24854,3580,1,23.78,4,5,5,455
28746,3669,1,23.78,5,5,5,555
27025,3691,1,23.78,5,5,5,555
25629,3655,1,23.78,4,5,5,455
20603,3655,1,23.78,4,5,5,455
22513,3653,1,23.78,4,5,5,455
27526,3686,1,23.78,5,5,5,555
27826,3656,1,23.78,4,5,5,455
26990,3661,1,23.78,4,5,5,455
19350,3657,1,23.78,4,5,5,455
26480,3723,1,23.78,5,5,5,555
25220,3698,1,23.78,5,5,5,555
24872,3693,1,23.78,5,5,5,555
27463,3697,1,23.78,5,5,5,555
24882,3697,1,23.78,5,5,5,555
28918,3714,1,23.78,5,5,5,555
26899,3713,1,23.78,5,5,5,555
27661,3712,1,23.78,5,5,5,555
28753,3710,1,23.78,5,5,5,555
22567,3607,1,23.78,4,4,5,445
24846,3609,1,23.78,4,4,5,445
25210,3608,1,23.78,4,4,5,445
24842,3600,1,23.78,4,4,5,445
29384,3602,1,23.78,4,4,5,445
27411,3612,1,23.78,4,4,5,445
26969,3568,1,23.78,3,4,5,345
22420,3618,1,23.78,4,4,5,445
28748,3571,1,23.78,3,4,5,345
26271,3564,1,23.78,3,4,5,345
27426,3551,1,23.78,3,4,5,345
25145,3595,1,23.78,4,5,5,455
27847,3598,1,23.78,4,5,5,455
21077,3582,1,23.78,4,5,5,455
29439,3581,1,23.78,4,5,5,455
27648,3574,1,23.78,3,5,5,355
27842,3588,1,23.78,4,5,5,455
27855,3461,1,23.78,2,3,5,235
25794,3460,1,23.78,2,3,5,235
28561,3440,1,23.78,1,3,5,135
26385,3438,1,23.78,1,3,5,135
25297,3438,1,23.78,1,3,5,135
27682,3438,1,23.78,1,3,5,135
21045,3430,1,23.78,1,3,5,135
17731,3428,1,23.78,1,3,5,135
26212,3489,1,23.78,2,3,5,235
18796,3485,1,23.78,2,3,5,235
25684,3484,1,23.78,2,3,5,235
26851,3481,1,23.78,2,3,5,235
19478,3493,1,23.78,2,3,5,235
27748,3492,1,23.78,2,3,5,235
28913,3472,1,23.78,2,3,5,235
27600,3477,1,23.78,2,3,5,235
22542,3470,1,23.78,2,3,5,235
21078,3467,1,23.78,2,3,5,235
27172,3468,1,23.78,2,3,5,235
24884,3494,1,23.78,2,3,5,235
26565,3402,1,23.78,1,4,5,145
21113,3400,1,23.78,1,4,5,145
25028,3396,1,23.78,1,4,5,145
21676,3405,1,23.78,1,4,5,145
29447,3407,1,23.78,1,4,5,145
27532,3404,1,23.78,1,4,5,145
26980,3404,1,23.78,1,4,5,145
26031,3377,1,23.78,1,4,5,145
27392,3375,1,23.78,1,4,5,145
20455,3383,1,23.78,1,4,5,145
29471,3381,1,23.78,1,4,5,145
27741,3381,1,23.78,1,4,5,145
22413,3410,1,23.78,1,4,5,145
20607,3418,1,23.78,1,4,5,145
24893,3627,1,23.78,4,4,5,445
27737,3625,1,23.78,4,4,5,445
27443,3650,1,23.78,4,4,5,445
26874,3646,1,23.78,4,4,5,445
24878,3628,1,23.78,4,4,5,445
27410,3628,1,23.78,4,4,5,445
28408,3641,1,23.78,4,4,5,445
25667,3649,1,23.78,4,4,5,445
29379,3652,1,23.78,4,4,5,445
26431,3418,1,23.78,1,4,5,145
22435,3630,1,23.78,4,4,5,445
26358,3632,1,23.78,4,4,5,445
22499,3528,1,23.78,3,3,5,335
29383,3523,1,23.78,3,3,5,335
25806,3524,1,23.78,3,3,5,335
24696,3523,1,23.78,3,3,5,335
26370,3532,1,23.78,3,3,5,335
26880,3532,1,23.78,3,3,5,335
27754,3533,1,23.78,3,3,5,335
28907,3502,1,23.78,2,3,5,235
27650,3503,1,23.78,3,3,5,335
28413,3505,1,23.78,3,3,5,335
24838,3505,1,23.78,3,3,5,335
22485,3473,1,23.78,2,3,5,235
27813,3537,1,23.78,3,3,5,335
27674,3535,1,23.78,3,3,5,335
28231,3545,1,23.78,3,3,5,335
22529,3546,1,23.78,3,3,5,335
25530,3540,1,23.78,3,3,5,335
26872,3538,1,23.78,3,3,5,335
27750,3508,1,23.78,3,3,5,335
27644,3506,1,23.78,3,3,5,335
25269,3514,1,23.78,3,3,5,335
25754,3517,1,23.78,3,2,5,325
28730,3733,1,23.78,5,5,5,555
29393,3738,1,23.78,5,5,5,555
28903,3725,1,23.78,5,5,5,555
29425,3732,1,23.78,5,5,5,555
28392,3732,1,23.78,5,5,5,555
19524,3591,1,23.22,4,5,5,455
11354,3430,1,22.97,1,3,5,135
20389,3459,1,22.93,2,3,5,235
20774,3489,1,22.93,2,3,5,235
20761,3630,1,22.93,4,4,5,445
29302,3641,1,22.93,4,4,5,445
21340,3638,1,22.93,4,4,5,445
20776,3629,1,22.93,4,4,5,445
27888,3416,1,22.93,1,4,5,145
24267,3592,1,22.93,4,5,5,455
21771,3575,1,22.93,3,5,5,355
20464,3593,1,22.93,4,5,5,455
21245,3594,1,22.93,4,4,5,445
22069,3557,1,22.93,3,4,5,345
21444,3622,1,22.93,4,4,5,445
21500,3718,1,22.93,5,5,5,555
21718,3529,1,22.93,3,3,5,335
23277,3732,1,22.93,5,5,5,555
27633,3574,1,22.26,3,5,5,355
13876,3575,1,21.98,3,5,5,355
12971,3575,1,21.98,3,5,5,355
13902,3574,1,21.98,3,5,5,355
21447,3576,1,21.98,3,5,5,355
13893,3597,1,21.98,4,5,5,455
13749,3592,1,21.98,4,5,5,455
12759,3590,1,21.98,4,5,5,455
14996,3586,1,21.98,4,5,5,455
13931,3557,1,21.98,3,4,5,345
13861,3556,1,21.98,3,4,5,345
13297,3560,1,21.98,3,4,5,345
14027,3548,1,21.98,3,4,5,345
12445,3547,1,21.98,3,4,5,345
19827,3553,1,21.98,3,4,5,345
15246,3620,1,21.98,4,4,5,445
13448,3615,1,21.98,4,4,5,445
13293,3566,1,21.98,3,4,5,345
13395,3568,1,21.98,3,4,5,345
14890,3602,1,21.98,4,4,5,445
22179,3601,1,21.98,4,4,5,445
12775,3608,1,21.98,4,4,5,445
12967,3607,1,21.98,4,4,5,445
13320,3710,1,21.98,5,5,5,555
14532,3693,1,21.98,5,5,5,555
12925,3693,1,21.98,5,5,5,555
12531,3690,1,21.98,5,5,5,555
22265,3698,1,21.98,5,5,5,555
14271,3700,1,21.98,5,5,5,555
13213,3700,1,21.98,5,5,5,555
13349,3723,1,21.98,5,5,5,555
12906,3720,1,21.98,5,5,5,555
13900,3658,1,21.98,4,5,5,455
13309,3658,1,21.98,4,5,5,455
14443,3687,1,21.98,5,5,5,555
13097,3669,1,21.98,5,5,5,555
13899,3664,1,21.98,5,5,5,555
13864,3580,1,21.98,4,5,5,455
13229,3583,1,21.98,4,5,5,455
17727,3672,1,21.98,5,5,5,555
13296,3681,1,21.98,5,5,5,555
13031,3683,1,21.98,5,5,5,555
12891,3416,1,21.98,1,4,5,145
14437,3415,1,21.98,1,4,5,145
13946,3388,1,21.98,1,4,5,145
14431,3388,1,21.98,1,4,5,145
13731,3379,1,21.98,1,4,5,145
18159,3379,1,21.98,1,4,5,145
22923,3405,1,21.98,1,4,5,145
13655,3457,1,21.98,2,3,5,235
13859,3409,1,21.98,1,4,5,145
17201,3409,1,21.98,1,4,5,145
13281,3392,1,21.98,1,4,5,145
12456,3386,1,21.98,1,4,5,145
13738,3386,1,21.98,1,4,5,145
15259,3398,1,21.98,1,4,5,145
14340,3397,1,21.98,1,4,5,145
20508,3402,1,21.98,1,4,5,145
23570,3648,1,21.98,4,4,5,445
12453,3627,1,21.98,4,4,5,445
13186,3638,1,21.98,4,4,5,445
14113,3640,1,21.98,4,4,5,445
17200,3653,1,21.98,4,4,5,445
14094,3651,1,21.98,4,4,5,445
15519,3650,1,21.98,4,4,5,445
13467,3637,1,21.98,4,4,5,445
14021,3637,1,21.98,4,4,5,445
19054,3424,1,21.98,1,4,5,145
14082,3419,1,21.98,1,4,5,145
14042,3421,1,21.98,1,4,5,145
14889,3487,1,21.98,2,3,5,235
13219,3489,1,21.98,2,3,5,235
12889,3493,1,21.98,2,3,5,235
13888,3465,1,21.98,2,3,5,235
13869,3461,1,21.98,2,3,5,235
19847,3447,1,21.98,2,3,5,235
13834,3454,1,21.98,2,3,5,235
13073,3457,1,21.98,2,3,5,235
13932,3457,1,21.98,2,3,5,235
12455,3446,1,21.98,2,3,5,235
12900,3444,1,21.98,1,3,5,135
12786,3452,1,21.98,2,3,5,235
13276,3429,1,21.98,1,3,5,135
12968,3440,1,21.98,1,3,5,135
12794,3529,1,21.98,3,3,5,335
13240,3524,1,21.98,3,3,5,335
20632,3499,1,21.98,2,3,5,235
13333,3500,1,21.98,2,3,5,235
14391,3500,1,21.98,2,3,5,235
17223,3524,1,21.98,3,3,5,335
23521,3539,1,21.98,3,3,5,335
19828,3536,1,21.98,3,3,5,335
12887,3474,1,21.98,2,3,5,235
13451,3476,1,21.98,2,3,5,235
13236,3474,1,21.98,2,3,5,235
13232,3517,1,21.98,3,2,5,325
12976,3522,1,21.98,3,2,5,325
14873,3512,1,21.98,3,3,5,335
14432,3512,1,21.98,3,3,5,335
14462,3507,1,21.98,3,3,5,335
13879,3516,1,21.98,3,3,5,335
13275,3726,1,21.98,5,5,5,555
25244,3705,1,21.93,5,5,5,555
27176,3718,1,21.49,5,5,5,555
25529,3712,1,21.49,5,5,5,555
19348,3709,1,21.49,5,5,5,555
20618,3703,1,21.49,5,5,5,555
28896,3689,1,21.49,5,5,5,555
27654,3680,1,21.49,5,5,5,555
25516,3679,1,21.49,5,5,5,555
26130,3685,1,21.49,5,5,5,555
28057,3683,1,21.49,5,5,5,555
26981,3686,1,21.49,5,5,5,555
21662,3655,1,21.49,4,5,5,455
21121,3661,1,21.49,4,5,5,455
18445,3605,1,21.49,4,4,5,445
24454,3605,1,21.49,4,4,5,445
26857,3605,1,21.49,4,4,5,445
26030,3601,1,21.49,4,4,5,445
18310,3604,1,21.49,4,4,5,445
29387,3604,1,21.49,4,4,5,445
21132,3611,1,21.49,4,4,5,445
28077,3612,1,21.49,4,4,5,445
26393,3603,1,21.49,4,4,5,445
27665,3619,1,21.49,4,4,5,445
29376,3554,1,21.49,3,4,5,345
24867,3550,1,21.49,3,4,5,345
27503,3552,1,21.49,3,4,5,345
11557,3547,1,21.49,3,4,5,345
24456,3563,1,21.49,3,4,5,345
25685,3555,1,21.49,3,4,5,345
28459,3556,1,21.49,3,4,5,345
27639,3558,1,21.49,3,4,5,345
27905,3598,1,21.49,4,5,5,455
27030,3593,1,21.49,4,5,5,455
22552,3588,1,21.49,4,5,5,455
25541,3582,1,21.49,4,5,5,455
29423,3441,1,21.49,1,3,5,135
20263,3437,1,21.49,1,3,5,135
21081,3433,1,21.49,1,3,5,135
11558,3433,1,21.49,1,3,5,135
28058,3430,1,21.49,1,3,5,135
17906,3429,1,21.49,1,3,5,135
27833,3445,1,21.49,2,3,5,235
25140,3443,1,21.49,1,3,5,135
27567,3453,1,21.49,2,3,5,235
28552,3447,1,21.49,2,3,5,235
27742,3460,1,21.49,2,3,5,235
21677,3465,1,21.49,2,3,5,235
21133,3471,1,21.49,2,3,5,235
20268,3471,1,21.49,2,3,5,235
25509,3466,1,21.49,2,3,5,235
27655,3483,1,21.49,2,3,5,235
28448,3491,1,21.49,2,3,5,235
28050,3484,1,21.49,2,3,5,235
25797,3484,1,21.49,2,3,5,235
24879,3487,1,21.49,2,3,5,235
24874,3478,1,21.49,2,3,5,235
22303,3419,1,21.49,1,4,5,145
21099,3634,1,21.49,4,4,5,445
28233,3631,1,21.49,4,4,5,445
29427,3630,1,21.49,4,4,5,445
18447,3630,1,21.49,4,4,5,445
26878,3638,1,21.49,4,4,5,445
26544,3639,1,21.49,4,4,5,445
26274,3623,1,21.49,4,4,5,445
18367,3386,1,21.49,1,4,5,145
27647,3391,1,21.49,1,4,5,145
28238,3404,1,21.49,1,4,5,145
22538,3378,1,21.49,1,4,5,145
20257,3378,1,21.49,1,4,5,145
24704,3374,1,21.49,1,4,5,145
24374,3375,1,21.49,1,4,5,145
25536,3388,1,21.49,1,4,5,145
24848,3389,1,21.49,1,4,5,145
20065,3414,1,21.49,1,4,5,145
26129,3417,1,21.49,1,4,5,145
27660,3409,1,21.49,1,4,5,145
11556,3412,1,21.49,1,4,5,145
28473,3507,1,21.49,3,3,5,335
22417,3508,1,21.49,3,3,5,335
27003,3521,1,21.49,3,2,5,325
28463,3517,1,21.49,3,2,5,325
28228,3520,1,21.49,3,2,5,325
27417,3473,1,21.49,2,3,5,235
26267,3474,1,21.49,2,3,5,235
28892,3541,1,21.49,3,3,5,335
27749,3541,1,21.49,3,3,5,335
27832,3544,1,21.49,3,3,5,335
11553,3533,1,21.49,3,3,5,335
18446,3502,1,21.49,2,3,5,235
25809,3528,1,21.49,3,3,5,335
26034,3527,1,21.49,3,3,5,335
26448,3529,1,21.49,3,3,5,335
20460,3726,1,21.49,5,5,5,555
25645,3728,1,21.49,5,5,5,555
20237,3735,1,21.49,5,5,5,555
20453,3735,1,21.49,5,5,5,555
19346,3734,1,21.49,5,5,5,555
28124,3435,1,21.26,1,3,5,135
14556,3498,1,19.97,2,3,5,235
25644,3493,1,18.97,2,3,5,235
27853,3502,1,18.97,2,3,5,235
27203,3477,1,18.97,2,3,5,235
28218,3516,1,18.97,3,3,5,335
20467,3473,1,17.27,2,3,5,235
21578,3529,1,17.27,3,3,5,335
21351,3467,1,17.27,2,3,5,235
21730,3429,1,17.27,1,3,5,135
21811,3436,1,17.27,1,3,5,135
24245,3415,1,17.27,1,4,5,145
21627,3591,1,17.27,4,5,5,455
29116,3669,1,17.27,5,5,5,555
21787,3717,1,17.27,5,5,5,555
15301,3715,1,15.23,5,5,5,555
21373,3696,1,15.23,5,5,5,555
15875,3669,1,15.23,5,5,5,555
29176,3659,1,15.23,4,5,5,455
15305,3656,1,15.23,4,5,5,455
16214,3677,1,15.23,5,5,5,555
18312,3675,1,15.23,5,5,5,555
23078,3579,1,15.23,4,5,5,455
27941,3592,1,15.23,4,5,5,455
24720,3612,1,15.23,4,4,5,445
28144,3569,1,15.23,3,4,5,345
13682,3603,1,15.23,4,4,5,445
28893,3642,1,15.23,4,4,5,445
28930,3423,1,15.23,1,4,5,145
14401,3625,1,15.23,4,4,5,445
15405,3648,1,15.23,4,4,5,445
16374,3413,1,15.23,1,4,5,145
25066,3376,1,15.23,1,4,5,145
27588,3440,1,15.23,1,3,5,135
24896,3445,1,15.23,2,3,5,235
24228,3452,1,15.23,2,3,5,235
14923,3467,1,15.23,2,3,5,235
23315,3467,1,15.23,2,3,5,235
24659,3497,1,15.23,2,3,5,235
14499,3464,1,15.23,2,3,5,235
26996,3481,1,15.23,2,3,5,235
20781,3505,1,15.23,3,3,5,335
26095,3543,1,15.23,3,3,5,335
15775,3538,1,15.23,3,3,5,335
28089,3512,1,15.23,3,3,5,335
13663,3734,1,15.23,5,5,5,555
24141,3727,1,15.23,5,5,5,555
22052,3727,1,14.98,5,5,5,555
21442,3725,1,14.98,5,5,5,555
21715,3724,1,14.98,5,5,5,555
12724,3735,1,14.98,5,5,5,555
29307,3738,1,14.98,5,5,5,555
21806,3513,1,14.98,3,3,5,335
21716,3515,1,14.98,3,3,5,335
24269,3511,1,14.98,3,3,5,335
21907,3512,1,14.98,3,3,5,335
21754,3508,1,14.98,3,3,5,335
12558,3522,1,14.98,3,2,5,325
22340,3522,1,14.98,3,2,5,325
21292,3522,1,14.98,3,2,5,325
21938,3542,1,14.98,3,3,5,335
20409,3540,1,14.98,3,3,5,335
21906,3535,1,14.98,3,3,5,335
21322,3534,1,14.98,3,3,5,335
20535,3474,1,14.98,2,3,5,235
21778,3476,1,14.98,2,3,5,235
20786,3477,1,14.98,2,3,5,235
22350,3475,1,14.98,2,3,5,235
20539,3501,1,14.98,2,3,5,235
25017,3529,1,14.98,3,3,5,335
20390,3530,1,14.98,3,3,5,335
20643,3527,1,14.98,3,3,5,335
12732,3533,1,14.98,3,3,5,335
20516,3482,1,14.98,2,3,5,235
21758,3481,1,14.98,2,3,5,235
21721,3481,1,14.98,2,3,5,235
21247,3490,1,14.98,2,3,5,235
21755,3479,1,14.98,2,3,5,235
25009,3486,1,14.98,2,3,5,235
21707,3472,1,14.98,2,3,5,235
21697,3473,1,14.98,2,3,5,235
21260,3497,1,14.98,2,3,5,235
20431,3498,1,14.98,2,3,5,235
13588,3447,1,14.98,2,3,5,235
21689,3450,1,14.98,2,3,5,235
20511,3445,1,14.98,2,3,5,235
21722,3453,1,14.98,2,3,5,235
20488,3441,1,14.98,1,3,5,135
20523,3436,1,14.98,1,3,5,135
23190,3437,1,14.98,1,3,5,135
28958,3430,1,14.98,1,3,5,135
21731,3413,1,14.98,1,4,5,145
20473,3376,1,14.98,1,4,5,145
21617,3382,1,14.98,1,4,5,145
22331,3387,1,14.98,1,4,5,145
24495,3388,1,14.98,1,4,5,145
20466,3382,1,14.98,1,4,5,145
21301,3383,1,14.98,1,4,5,145
21779,3414,1,14.98,1,4,5,145
21414,3407,1,14.98,1,4,5,145
28955,3405,1,14.98,1,4,5,145
29305,3404,1,14.98,1,4,5,145
20695,3408,1,14.98,1,3,5,135
20432,3456,1,14.98,2,3,5,235
21734,3396,1,14.98,1,4,5,145
21278,3403,1,14.98,1,4,5,145
21901,3400,1,14.98,1,4,5,145
20393,3397,1,14.98,1,4,5,145
21341,3395,1,14.98,1,4,5,145
21288,3650,1,14.98,4,4,5,445
23280,3640,1,14.98,4,4,5,445
21250,3653,1,14.98,4,4,5,445
21789,3640,1,14.98,4,4,5,445
21140,3625,1,14.98,4,4,5,445
12616,3627,1,14.98,4,4,5,445
21449,3628,1,14.98,4,4,5,445
21733,3418,1,14.98,1,4,5,145
12662,3421,1,14.98,1,4,5,145
21285,3631,1,14.98,4,4,5,445
21455,3635,1,14.98,4,4,5,445
22049,3642,1,14.98,4,4,5,445
12721,3643,1,14.98,4,4,5,445
13410,3609,1,14.98,4,4,5,445
20475,3606,1,14.98,4,4,5,445
28947,3608,1,14.98,4,4,5,445
28956,3569,1,14.98,3,4,5,345
21612,3571,1,14.98,3,4,5,345
21804,3562,1,14.98,3,4,5,345
21346,3572,1,14.98,3,4,5,345
21905,3568,1,14.98,3,4,5,345
20790,3566,1,14.98,3,4,5,345
21579,3613,1,14.98,4,4,5,445
11589,3612,1,14.98,4,4,5,445
21713,3620,1,14.98,4,4,5,445
21773,3620,1,14.98,4,4,5,445
22348,3621,1,14.98,4,4,5,445
23379,3620,1,14.98,4,4,5,445
21492,3616,1,14.98,4,4,5,445
12727,3591,1,14.98,4,5,5,455
23011,3586,1,14.98,4,5,5,455
22012,3586,1,14.98,4,5,5,455
21368,3587,1,14.98,4,5,5,455
21413,3592,1,14.98,4,5,5,455
23258,3594,1,14.98,4,5,5,455
21724,3574,1,14.98,3,5,5,355
21692,3574,1,14.98,3,5,5,355
20485,3578,1,14.98,3,5,5,355
22025,3578,1,14.98,3,5,5,355
21814,3576,1,14.98,3,5,5,355
12719,3576,1,14.98,3,5,5,355
21636,3561,1,14.98,3,4,5,345
21460,3564,1,14.98,3,4,5,345
21273,3565,1,14.98,3,4,5,345
21243,3549,1,14.98,3,4,5,345
22070,3549,1,14.98,3,4,5,345
22339,3554,1,14.98,3,4,5,345
12628,3579,1,14.98,4,5,5,455
22034,3677,1,14.98,5,5,5,555
20520,3679,1,14.98,5,5,5,555
20766,3679,1,14.98,5,5,5,555
20503,3660,1,14.98,4,5,5,455
21657,3655,1,14.98,4,5,5,455
28959,3654,1,14.98,4,5,5,455
21632,3668,1,14.98,5,5,5,555
23007,3671,1,14.98,5,5,5,555
20676,3664,1,14.98,5,5,5,555
21688,3696,1,14.98,5,5,5,555
21698,3691,1,14.98,5,5,5,555
20636,3702,1,14.98,5,5,5,555
21432,3702,1,14.98,5,5,5,555
28939,3705,1,14.98,5,5,5,555
20494,3704,1,14.98,5,5,5,555
21459,3721,1,14.98,5,5,5,555
20779,3720,1,14.98,5,5,5,555
23252,3719,1,14.98,5,5,5,555
21630,3723,1,14.98,5,5,5,555
12798,3700,1,14.98,5,5,5,555
21720,3716,1,14.98,5,5,5,555
20439,3712,1,14.98,5,5,5,555
21496,3713,1,14.98,5,5,5,555
16932,3522,2,14.56,3,2,5,325
16453,3469,2,14.56,2,2,5,225
26543,3721,1,14.23,5,5,5,555
17652,3654,1,14.23,4,5,5,455
20797,3607,1,14.23,4,4,5,445
22830,3406,1,14.23,1,4,5,145
29125,3452,1,14.23,2,3,5,235
28220,3447,1,13.98,2,3,5,235
16718,3445,1,13.98,2,3,5,235
20939,3446,1,13.98,2,3,5,235
17145,3450,1,13.98,2,3,5,235
17588,3452,1,13.98,2,3,5,235
29395,3428,1,13.98,1,3,5,135
23827,3429,1,13.98,1,3,5,135
16813,3439,1,13.98,1,3,5,135
25542,3441,1,13.98,1,3,5,135
23681,3434,1,13.98,1,3,5,135
18115,3440,1,13.98,1,3,5,135
16651,3440,1,13.98,1,3,5,135
28787,3498,1,13.98,2,3,5,235
17529,3498,1,13.98,2,3,5,235
11355,3498,1,13.98,2,3,5,235
16838,3494,1,13.98,2,3,5,235
21096,3468,1,13.98,2,3,5,235
11495,3468,1,13.98,2,3,5,235
29259,3489,1,13.98,2,3,5,235
24625,3490,1,13.98,2,3,5,235
28361,3483,1,13.98,2,3,5,235
18339,3481,1,13.98,2,3,5,235
26215,3407,1,13.98,1,4,5,145
24637,3454,1,13.98,2,3,5,235
25437,3409,1,13.98,1,4,5,145
18107,3399,1,13.98,1,4,5,145
24145,3400,1,13.98,1,4,5,145
24255,3403,1,13.98,1,4,5,145
16861,3389,1,13.98,1,4,5,145
17356,3391,1,13.98,1,4,5,145
17178,3417,1,13.98,1,4,5,145
18311,3418,1,13.98,1,4,5,145
25845,3409,1,13.98,1,4,5,145
18117,3410,1,13.98,1,4,5,145
24488,3411,1,13.98,1,4,5,145
28895,3383,1,13.98,1,4,5,145
16962,3383,1,13.98,1,4,5,145
18073,3382,1,13.98,1,4,5,145
23642,3384,1,13.98,1,4,5,145
24363,3380,1,13.98,1,4,5,145
18505,3381,1,13.98,1,4,5,145
23767,3385,1,13.98,1,4,5,145
24131,3377,1,13.98,1,4,5,145
18572,3635,1,13.98,4,4,5,445
22474,3426,1,13.98,1,4,5,145
16378,3419,1,13.98,1,4,5,145
22537,3419,1,13.98,1,4,5,145
16725,3424,1,13.98,1,4,5,145
25925,3648,1,13.98,4,4,5,445
11352,3646,1,13.98,4,4,5,445
21862,3624,1,13.98,4,4,5,445
17274,3640,1,13.98,4,4,5,445
24379,3653,1,13.98,4,4,5,445
16249,3648,1,13.98,4,4,5,445
28905,3652,1,13.98,4,4,5,445
16134,3651,1,13.98,4,4,5,445
25188,3645,1,13.98,4,4,5,445
17531,3603,1,13.98,4,4,5,445
18093,3600,1,13.98,4,4,5,445
16234,3614,1,13.98,4,4,5,445
21091,3566,1,13.98,3,4,5,345
27230,3568,1,13.98,3,4,5,345
24588,3566,1,13.98,3,4,5,345
11393,3570,1,13.98,3,4,5,345
18383,3553,1,13.98,3,4,5,345
17155,3553,1,13.98,3,4,5,345
17599,3550,1,13.98,3,4,5,345
20094,3548,1,13.98,3,4,5,345
23014,3547,1,13.98,3,4,5,345
18663,3562,1,13.98,3,4,5,345
26474,3561,1,13.98,3,4,5,345
22325,3557,1,13.98,3,4,5,345
16677,3555,1,13.98,3,4,5,345
20153,3556,1,13.98,3,4,5,345
27209,3556,1,13.98,3,4,5,345
23122,3556,1,13.98,3,4,5,345
27834,3577,1,13.98,3,5,5,355
24568,3576,1,13.98,3,5,5,355
16773,3578,1,13.98,4,5,5,455
22915,3589,1,13.98,4,5,5,455
16294,3581,1,13.98,4,5,5,455
17177,3592,1,13.98,4,5,5,455
17562,3595,1,13.98,4,5,5,455
13566,3593,1,13.98,4,5,5,455
18652,3587,1,13.98,4,5,5,455
19272,3587,1,13.98,4,5,5,455
29020,3589,1,13.98,4,5,5,455
19352,3656,1,13.98,4,5,5,455
17170,3663,1,13.98,5,5,5,555
11399,3664,1,13.98,5,5,5,555
25062,3665,1,13.98,5,5,5,555
28126,3668,1,13.98,5,5,5,555
21843,3671,1,13.98,5,5,5,555
24035,3671,1,13.98,5,5,5,555
17031,3668,1,13.98,5,5,5,555
17693,3678,1,13.98,5,5,5,555
29286,3684,1,13.98,5,5,5,555
19275,3682,1,13.98,5,5,5,555
18327,3680,1,13.98,5,5,5,555
11385,3580,1,13.98,4,5,5,455
28253,3584,1,13.98,4,5,5,455
23646,3583,1,13.98,4,5,5,455
17392,3674,1,13.98,5,5,5,555
18104,3675,1,13.98,5,5,5,555
25142,3673,1,13.98,5,5,5,555
28269,3698,1,13.98,5,5,5,555
15869,3703,1,13.98,5,5,5,555
28143,3690,1,13.98,5,5,5,555
11347,3692,1,13.98,5,5,5,555
22832,3695,1,13.98,5,5,5,555
28536,3713,1,13.98,5,5,5,555
16377,3713,1,13.98,5,5,5,555
18477,3713,1,13.98,5,5,5,555
15275,3709,1,13.98,5,5,5,555
16802,3719,1,13.98,5,5,5,555
18346,3716,1,13.98,5,5,5,555
22317,3707,1,13.98,5,5,5,555
12646,3402,2,13.98,1,2,5,125
17692,3520,1,13.98,3,2,5,325
23312,3518,1,13.98,3,2,5,325
16808,3508,1,13.98,3,3,5,335
27593,3509,1,13.98,3,3,5,335
24119,3512,1,13.98,3,3,5,335
